customer_id,amount_requested,birth_date,status,residence_rent_or_own,monthly_rent_amount,bank_account_direct_deposit,application_when,loan_duration,payment_ach,num_payments,payment_amount,amount_approved,duration_approved,payment_amount_approved,address_zip,email,bank_routing_number,email_duration,residence_duration,bank_account_duration,payment_frequency,home_phone_type,other_phone_type,how_use_money,monthly_income_amount,raw_l2c_score,raw_FICO_telecom,raw_FICO_retail,raw_FICO_bank_card,raw_FICO_money,loan performance
cc58352799,800,11/26/1976 00:00,Approved,TRUE,400,TRUE,2/27/2011 08:14,5,TRUE,10,92.17,500,5,92.17,84701,ClaudiaFFox@aol.com,124301779,1 year or more,6 months or less,6 months or less,Bi-weekly,Home,None,Other,2400,525,539,555,675,589,1
8e089f45c3,400,5/9/1960 00:00,Approved,FALSE,250,TRUE,2/27/2011 13:16,5,TRUE,10,73.74,400,5,73.74,83221,ElisabethRBattle@gmail.com,123103729,1 year or more,3+ years,6 months or less,Bi-weekly,Mobile,Work,Bills (Auto),930,542,587,617,633,623,-1
40c72d5c02,500,5/22/1963 00:00,Approved,FALSE,382,FALSE,2/28/2011 07:02,5,TRUE,10,92.17,500,5,92.17,57104,BruceKLefebre@bing.com,91408734,1 year or more,3+ years,3+ years,Bi-weekly,Mobile,Work,Gifts / Leisure,5600,492,583,634,671,627,1
f312482e4e,500,8/11/1965 00:00,Approved,FALSE,485,TRUE,2/28/2011 08:43,5,TRUE,5,193.91,500,5,193.91,84120,VeronicaNTyson@yahoo.com,124000054,1 year or more,3+ years,3+ years,Monthly,Mobile,Work,Pay off loans / overdrawn acct,1000,762,638,688,714,656,1
2106e78b96,800,8/17/1960 00:00,Approved,FALSE,873,TRUE,2/28/2011 09:31,5,TRUE,10,92.17,500,5,92.17,83646,SheaVHolmes@gmail.com,324173626,1 year or more,3+ years,1-2 years,Bi-weekly,Mobile,Work,Bills (Medical),2466,499,559,569,677,608,-1
863f96efa1,500,6/26/1955 00:00,Approved,TRUE,945,FALSE,2/28/2011 11:40,5,TRUE,10,92.17,500,5,92.17,84047,EdithSBeckett@aol.com,124001545,1 year or more,3+ years,6 months or less,Bi-weekly,Mobile,Work,Bills (General),1300,522,572,621,620,604,-1
d04835e81d,800,3/31/1979 00:00,Approved,TRUE,375,FALSE,2/28/2011 16:09,5,TRUE,10,92.17,500,5,92.17,83401,KennethLGoddard@hotmail.com,324173150,1 year or more,1-2 years,3+ years,Bi-weekly,Home,None,Bills (General),3850,536,501,554,623,582,-1
702ace7f8a,800,10/1/1963 00:00,Approved,TRUE,1200,TRUE,3/1/2011 09:01,8,TRUE,6,171.75,500,6,171.75,83607,GregBSchmidt@bing.com,324172533,1 year or more,1-2 years,3+ years,Monthly,Mobile,Work,Other,3133,614,516,542,631,562,-1
24912c35f0,500,5/4/1957 00:00,Approved,FALSE,0,TRUE,3/1/2011 10:00,5,TRUE,5,193.91,500,5,193.91,83237,MichelleRChristian@hotmail.com,124300767,1 year or more,3+ years,3+ years,Monthly,Home,None,Other,1173,616,513,540,627,603,1
668a28602d,500,2/12/1982 00:00,Approved,TRUE,400,TRUE,3/1/2011 12:48,5,TRUE,10,92.17,500,5,92.17,84120,FaustinoTWilson@yahoo.com,114924742,1 year or more,3+ years,6 months or less,Bi-weekly,Home,None,Bills (Auto),3200,564,513,547,660,578,1
f3d38620a8,700,8/7/1984 00:00,Approved,FALSE,0,TRUE,3/1/2011 12:48,7,TRUE,13,77.39,500,6,77.39,84660,RichardHRosa@gmail.com,124001545,1 year or more,3+ years,7-12 months,Bi-weekly,Mobile,Home,Other,1860,617,576,603,653,592,-1
634ffccb27,500,12/5/1968 00:00,Approved,TRUE,0,TRUE,3/1/2011 12:59,5,TRUE,10,92.17,500,5,92.17,83404,JohnMBuckner@gmail.com,325070760,1 year or more,1-2 years,7-12 months,Bi-weekly,Mobile,None,Other,3000,530,511,525,628,581,-1
64109698d0,500,1/21/1969 00:00,Approved,TRUE,400,TRUE,3/1/2011 14:34,5,TRUE,10,92.17,500,5,92.17,83301,MichelleDScanlon@aol.com,124103799,1 year or more,6 months or less,6 months or less,Bi-weekly,Mobile,Work,Rent / Mortgage,1200,501,576,605,638,593,1
92e08ae66b,500,8/28/1967 00:00,Approved,TRUE,750,TRUE,3/1/2011 14:43,8,TRUE,13,77.39,500,6,77.39,84401,AngelaCMesta@hotmail.com,324377516,1 year or more,6 months or less,3+ years,Bi-weekly,Mobile,None,Other,3500,718,594,589,649,582,1
2e87ce0cd1,500,11/28/1972 00:00,Approved,TRUE,525,TRUE,3/2/2011 13:03,5,TRUE,10,94.7,500,5,94.7,84606,MariaJLinney@yahoo.com,124000054,1 year or more,3+ years,3+ years,Semi-monthly,Mobile,Work,Other,670,719,571,639,649,617,-1
198d721eea,300,3/13/1979 00:00,Approved,TRUE,575,TRUE,3/2/2011 17:15,3,TRUE,6,81.6,300,3,81.6,57745,EstherAEdelman@hotmail.com,91408598,1 year or more,6 months or less,3+ years,Bi-weekly,Mobile,Work,Other,2200,719,647,687,705,600,1
e1a510cf21,600,12/29/1989 00:00,Approved,TRUE,400,FALSE,3/3/2011 04:19,8,TRUE,6,171.75,500,6,171.75,84057,KatherineWFava@hotmail.com,124302914,1 year or more,3+ years,3+ years,Monthly,Mobile,None,Rent / Mortgage,800,616,526,555,618,571,-1
6ec6b5510f,800,2/14/1950 00:00,Approved,TRUE,795,TRUE,3/3/2011 16:21,8,TRUE,6,171.75,500,6,171.75,83706,JohnSWilson@hotmail.com,124103799,1 year or more,1-2 years,1-2 years,Monthly,Mobile,None,Other,4141,705,513,519,640,585,-1
0496faadcc,500,12/9/1946 00:00,Approved,FALSE,1120,TRUE,3/4/2011 13:22,6,TRUE,6,171.75,500,6,171.75,83706,NancyBWeldon@aol.com,324172562,1 year or more,3+ years,3+ years,Monthly,Mobile,None,Bills (General),3500,763,627,650,667,643,1
48bb9ada7a,800,5/5/1957 00:00,Approved,FALSE,601,TRUE,3/4/2011 17:49,8,TRUE,13,77.39,500,6,77.39,83864,MargaretPBarnett@bing.com,123171955,1 year or more,7-12 months,1-2 years,Bi-weekly,Home,Work,Other,1500,583,536,543,673,576,-1
8b4cad490a,300,5/15/1981 00:00,Approved,TRUE,650,FALSE,3/5/2011 06:39,8,TRUE,13,46.43,300,6,46.43,83605,VelmaELoney@hotmail.com,123103716,1 year or more,3+ years,1-2 years,Bi-weekly,Mobile,Work,Bills (Auto),1100,645,518,536,621,582,-1
4b0efc13d5,800,9/23/1971 00:00,Approved,TRUE,900,TRUE,3/5/2011 14:13,6,TRUE,12,84.03,500,6,84.03,84084,BrainSClifford@yahoo.com,44000804,1 year or more,1-2 years,3+ years,Semi-monthly,Mobile,Home,Bills (General),4400,762,544,547,680,569,1
f3b30eacf4,800,12/14/1979 00:00,Approved,TRUE,850,TRUE,3/5/2011 19:59,8,TRUE,17,105.88,800,8,105.88,84078,JonMLopez@aol.com,124002971,1 year or more,6 months or less,6 months or less,Bi-weekly,Mobile,Work,Bills (General),5800,530,541,602,596,595,-1
cb6079f063,500,8/16/1957 00:00,Approved,FALSE,558,TRUE,3/6/2011 22:55,5,TRUE,10,92.17,500,5,92.17,84404,PatriciaJWolf@aol.com,324377613,1 year or more,3+ years,3+ years,Bi-weekly,Home,Work,Bills (Auto),4032,492,568,587,680,628,-1
4f9832ab95,400,7/25/1974 00:00,Approved,TRUE,640,TRUE,3/7/2011 08:40,5,TRUE,10,73.74,400,5,73.74,84401,AlmaKLakey@yahoo.com,53904483,1 year or more,7-12 months,3+ years,Bi-weekly,Mobile,Work,Bills (Auto),3080,708,587,631,672,605,-1
4c203dce81,500,9/27/1958 00:00,Approved,FALSE,0,TRUE,3/7/2011 08:56,5,TRUE,5,193.91,500,5,193.91,57058,JohnathanCRutherford@gmail.com,91400680,1 year or more,3+ years,7-12 months,Monthly,Home,Mobile,Bills (Auto),1504,596,550,539,668,578,-1
dd33da2634,800,12/16/1969 00:00,Approved,TRUE,750,TRUE,3/7/2011 10:12,6,TRUE,12,84.03,500,6,84.03,84074,JohnMRangel@gmail.com,324379828,1 year or more,6 months or less,3+ years,Semi-monthly,Mobile,Work,Bills (Medical),2360,538,522,509,631,586,-1
16974da9d2,500,7/8/1945 00:00,Approved,FALSE,377,TRUE,3/7/2011 12:14,5,TRUE,5,193.91,500,5,193.91,84041,NancyCMize@gmail.com,324079555,1 year or more,3+ years,3+ years,Monthly,Home,None,Bills (Auto),2800,757,583,598,680,605,1
dce2dddbe1,500,3/10/1986 00:00,Approved,TRUE,400,TRUE,3/7/2011 22:19,8,TRUE,13,77.39,500,6,77.39,83712,RebaPHigginbotham@bing.com,123103716,1 year or more,7-12 months,3+ years,Bi-weekly,Mobile,Work,Other,1700,542,617,634,712,592,-1
18a3de5c4e,600,12/14/1969 00:00,Approved,FALSE,829,FALSE,3/8/2011 14:07,6,TRUE,13,77.39,500,6,77.39,83605,VickyRWertz@bing.com,124103799,1 year or more,3+ years,1-2 years,Bi-weekly,Mobile,Home,Other,2197,499,509,508,642,570,-1
4ad60935b0,300,2/28/1966 00:00,Approved,FALSE,1100,FALSE,3/8/2011 16:16,5,TRUE,10,56.82,300,5,56.82,57445,KevinDChambers@hotmail.com,91407803,1 year or more,3+ years,3+ years,Semi-monthly,Mobile,Work,Bills (General),7600,765,601,641,671,627,-1
854656e5ae,800,4/9/1971 00:00,Approved,TRUE,250,FALSE,3/8/2011 16:45,7,TRUE,12,84.03,500,6,84.03,84118,ClarenceSBennett@hotmail.com,124001545,1 year or more,3+ years,6 months or less,Semi-monthly,Mobile,Work,Pay off loans / overdrawn acct,1400,555,518,507,615,583,-1
a03771ac8f,400,7/29/1962 00:00,Approved,FALSE,500,TRUE,3/9/2011 02:57,4,TRUE,8,86.79,400,4,86.79,57106,KerrieTMederos@yahoo.com,291479987,4-12 months,3+ years,6 months or less,Bi-weekly,Mobile,Home,Bills (General),1640,677,555,583,668,594,-1
386efbfec9,300,7/27/1959 00:00,Approved,FALSE,0,TRUE,3/9/2011 08:50,5,TRUE,5,116.34,300,5,116.34,57709,MaryJEaton@gmail.com,91400046,1 year or more,3+ years,3+ years,Monthly,Mobile,None,Bills (Auto),1438,290,610,648,693,627,1
913cc5d28c,300,9/28/1958 00:00,Approved,TRUE,100,TRUE,3/9/2011 10:27,5,TRUE,5,116.34,300,5,116.34,84039,RichardDDennis@gmail.com,324079555,1 year or more,3+ years,1-2 years,Monthly,Home,None,Bills (General),665,670,530,563,670,583,1
6682454493,500,12/12/1966 00:00,Approved,FALSE,850,TRUE,3/9/2011 12:38,5,TRUE,10,94.7,500,5,94.7,57311,RodneyKCamp@aol.com,291479903,1 year or more,3+ years,3+ years,Semi-monthly,Mobile,Work,Bills (General),2800,771,599,657,689,617,unknown
7c87a6e8fb,800,8/18/1973 00:00,Approved,TRUE,1100,TRUE,3/9/2011 13:25,8,TRUE,13,77.39,500,6,77.39,84005,NormaMWhatley@aol.com,124002971,1 year or more,3+ years,6 months or less,Bi-weekly,Mobile,Work,Bills (General),2400,616,573,565,658,615,-1
f3fc8fe47c,500,8/26/1960 00:00,Approved,FALSE,0,TRUE,3/9/2011 15:45,3,TRUE,6,138.48,500,3,138.48,84512,KimSCollins@aol.com,324376711,1 year or more,3+ years,3+ years,Semi-monthly,Mobile,Work,Other,2008,716,556,583,680,621,1
ee7e6942c9,400,6/28/1975 00:00,Approved,TRUE,300,FALSE,3/9/2011 17:55,4,TRUE,8,86.79,400,4,86.79,57248,HedwigRJuhl@gmail.com,91408035,1 year or more,7-12 months,6 months or less,Bi-weekly,Mobile,Home,Bills (Auto),1080,521,615,664,725,609,-1
1feb90df44,500,8/21/1975 00:00,Approved,TRUE,375,TRUE,3/9/2011 18:01,5,TRUE,5,193.91,500,5,193.91,84660,DelsieDEstrada@aol.com,324377820,1 year or more,3+ years,3+ years,Monthly,Mobile,None,Bills (Auto),1300,585,581,634,663,616,1
83a8fb7a7b,800,10/10/1977 00:00,Approved,TRUE,739,TRUE,3/9/2011 19:06,8,TRUE,13,77.39,500,6,77.39,84119,HattieEVasquez@aol.com,124302150,1 year or more,1-2 years,6 months or less,Bi-weekly,Mobile,None,Bills (Auto),1350,616,501,501,501,546,1
0ed287a5a0,500,4/12/1963 00:00,Approved,TRUE,325,TRUE,3/9/2011 20:22,6,TRUE,13,77.39,500,6,77.39,57201,ShirleyAArdoin@hotmail.com,91408734,1 year or more,6 months or less,3+ years,Bi-weekly,Mobile,Work,Bills (General),5400,713,564,568,636,579,1
bf63ea5ae7,600,12/28/1988 00:00,Approved,TRUE,200,TRUE,3/10/2011 03:38,8,TRUE,13,77.39,500,6,77.39,83854,DanielDMason@yahoo.com,325070760,1 year or more,3+ years,3+ years,Bi-weekly,Mobile,None,Bills (Auto),2600,584,501,555,663,560,1
a4c59d3ddc,500,10/8/1954 00:00,Approved,TRUE,325,TRUE,3/10/2011 11:24,8,TRUE,6,171.75,500,6,171.75,83704,SamanthaCHahn@aol.com,124103799,1 year or more,3+ years,3+ years,Monthly,Mobile,None,Bills (General),1300,616,501,501,602,572,1
8fb5c17407,600,3/2/1962 00:00,Approved,FALSE,0,FALSE,3/10/2011 14:07,5,TRUE,10,110.61,600,5,110.61,83202,AletaRMcLeod@aol.com,324173079,1 year or more,3+ years,3+ years,Bi-weekly,Home,Work,Bills (Home / Utilities),1612,410,604,657,700,637,-1
34bfacce90,500,2/28/1990 00:00,Approved,TRUE,275,TRUE,3/10/2011 21:41,5,TRUE,5,193.91,500,5,193.91,57069,PamelaCHollenbeck@bing.com,91400680,1 year or more,7-12 months,3+ years,Monthly,Mobile,Work,Rent / Mortgage,1600,716,570,618,596,571,1
49d66b397b,800,8/10/1952 00:00,Approved,TRUE,450,TRUE,3/10/2011 23:23,8,TRUE,17,105.88,800,8,105.88,84106,TinaHLewis@bing.com,124001545,1 year or more,3+ years,1-2 years,Bi-weekly,Mobile,Work,Pay off loans / overdrawn acct,3200,521,609,632,644,637,1
c2574704fe,500,8/8/1960 00:00,Approved,TRUE,400,FALSE,3/11/2011 09:35,5,TRUE,10,92.17,500,5,92.17,84111,JessicaRJohnson@yahoo.com,124001545,1 year or more,7-12 months,6 months or less,Bi-weekly,Mobile,Work,Bills (General),600,638,580,620,641,600,1
f4303aa63e,800,6/28/1962 00:00,Approved,FALSE,1450,TRUE,3/12/2011 00:33,8,TRUE,8,231.76,800,8,231.76,84043,ChristopherABryan@hotmail.com,124301025,1 year or more,3+ years,3+ years,Monthly,Mobile,None,School,3300,785,573,561,680,619,1
593aa244cd,300,9/12/1979 00:00,Approved,TRUE,1500,TRUE,3/12/2011 08:51,3,TRUE,6,81.6,300,3,81.6,84058,MaryDCanada@gmail.com,124002971,1 year or more,6 months or less,6 months or less,Bi-weekly,Mobile,None,Bills (Home / Utilities),4100,544,612,619,627,605,-1
49db48aa10,800,8/1/1961 00:00,Approved,TRUE,725,TRUE,3/12/2011 14:09,5,TRUE,10,92.17,500,5,92.17,83706,CrystalSAustin@yahoo.com,123171955,1 year or more,3+ years,1-2 years,Bi-weekly,Work,None,Bills (General),3400,582,604,622,670,613,-1
e1d353d5a7,700,4/29/1952 00:00,Approved,FALSE,300,TRUE,3/12/2011 22:34,3,TRUE,3,398.56,700,3,398.56,83318,NormanALeroy@yahoo.com,124103799,4-12 months,3+ years,3+ years,Monthly,Mobile,None,Bills (General),2356,735,593,653,687,639,1
3849ce77ad,500,6/29/1954 00:00,Approved,FALSE,325,TRUE,3/13/2011 07:43,5,TRUE,5,193.91,500,5,193.91,83858,PatriciaJAnderson@bing.com,123171955,1 year or more,1-2 years,1-2 years,Monthly,Home,None,Bills (Auto),1172,765,531,543,680,591,-1
d362d7331b,500,12/16/1970 00:00,Approved,FALSE,287,TRUE,3/14/2011 05:49,5,TRUE,5,193.91,500,5,193.91,83619,AnnaHRice@gmail.com,124103799,1 year or more,3+ years,6 months or less,Monthly,Home,None,Bills (Medical),4600,521,516,552,644,596,1
7f4927b467,800,7/19/1971 00:00,Approved,TRUE,475,FALSE,3/14/2011 14:45,8,TRUE,13,77.39,500,6,77.39,83702,RonaldKSimons@hotmail.com,324172630,3 months or less,3+ years,7-12 months,Bi-weekly,Home,Work,Bills (General),1440,621,532,597,656,593,1
6523bf1928,500,7/23/1980 00:00,Approved,TRUE,624,TRUE,3/14/2011 15:50,5,TRUE,10,92.17,500,5,92.17,84123,ShirleyRDineen@hotmail.com,124002971,1 year or more,7-12 months,3+ years,Bi-weekly,Mobile,Work,Bills (General),3200,716,556,593,651,605,-1
593c2aeb25,300,4/10/1974 00:00,Approved,TRUE,600,FALSE,3/14/2011 17:21,3,TRUE,6,81.6,300,3,81.6,83706,ThomasNWoodbury@yahoo.com,124103799,1 year or more,3+ years,3+ years,Bi-weekly,Mobile,None,Bills (Auto),1600,645,565,632,655,594,1
a678f310f6,500,12/2/1968 00:00,Approved,TRUE,150,TRUE,3/15/2011 11:51,5,TRUE,5,193.91,500,5,193.91,57401,GeraldineHSmith@gmail.com,291479178,1 year or more,1-2 years,3+ years,Monthly,Mobile,Work,Other,3350,528,534,556,647,597,1
f6010b85b6,800,2/6/1978 00:00,Approved,TRUE,0,TRUE,3/15/2011 13:03,8,TRUE,6,171.75,500,6,171.75,84044,VeraJCook@gmail.com,124000054,1 year or more,3+ years,3+ years,Monthly,Home,Work,Bills (Auto),1190,541,571,643,648,602,-1
b639616192,500,11/25/1979 00:00,Approved,TRUE,0,FALSE,3/15/2011 14:12,3,TRUE,6,138.48,500,3,138.48,83440,LeticiaMBeach@hotmail.com,324173817,1 year or more,3+ years,3+ years,Semi-monthly,Mobile,None,Bills (General),5500,645,532,567,676,608,1
0656fb0433,800,11/20/1986 00:00,Approved,TRUE,0,TRUE,3/15/2011 15:34,8,TRUE,13,77.39,500,6,77.39,84119,MarkLPearson@aol.com,324079416,1 year or more,3+ years,3+ years,Bi-weekly,Home,Mobile,Other,1000,760,637,674,726,600,-1
1d1df8b519,800,10/5/1971 00:00,Approved,TRUE,1000,TRUE,3/16/2011 01:07,6,TRUE,13,77.39,500,6,77.39,83401,CharlotteTLandry@gmail.com,123271978,1 year or more,3+ years,3+ years,Bi-weekly,Mobile,Work,Bills (Medical),3200,550,538,553,660,604,-1
61b62e57a0,800,9/17/1980 00:00,Approved,TRUE,550,FALSE,3/16/2011 07:21,8,TRUE,16,113.77,800,8,113.77,84720,MichaelDJohnson@gmail.com,324079555,1 year or more,3+ years,3+ years,Semi-monthly,Mobile,None,Other,3400,305,566,639,676,617,1
e58ecc1949,500,1/15/1966 00:00,Approved,FALSE,0,FALSE,3/16/2011 08:56,5,TRUE,10,92.17,500,5,92.17,84103,MariaALentini@hotmail.com,324079555,1 year or more,3+ years,1-2 years,Bi-weekly,Mobile,Mobile,Bills (Auto),2000,785,502,546,675,565,-1
19ad6a3ba1,500,6/10/1946 00:00,Approved,TRUE,200,TRUE,3/16/2011 11:20,6,TRUE,12,84.03,500,6,84.03,83325,HansMYingst@yahoo.com,324170179,1 year or more,3+ years,3+ years,Semi-monthly,Home,None,Bills (General),4652,547,560,594,680,624,1
b3125d2d1e,400,7/7/1977 00:00,Approved,TRUE,400,TRUE,3/16/2011 13:05,8,TRUE,13,61.91,400,6,61.91,84044,EllaGMathes@aol.com,124302150,1 year or more,1-2 years,6 months or less,Bi-weekly,Mobile,Work,Bills (Auto),640,252,564,629,652,589,-1
76331677da,400,7/27/1977 00:00,Approved,FALSE,1054,TRUE,3/16/2011 15:53,5,TRUE,10,75.76,400,5,75.76,84123,DebraAIrwin@aol.com,324079555,1 year or more,3+ years,3+ years,Semi-monthly,Mobile,Work,Bills (Auto),1600,576,589,607,680,628,1
33ba597a62,800,8/12/1966 00:00,Approved,FALSE,0,TRUE,3/16/2011 19:17,8,TRUE,6,171.75,500,6,171.75,83849,AshleyDHerman@bing.com,123103606,1 year or more,3+ years,1-2 years,Monthly,Mobile,Work,Bills (Medical),2500,50,543,554,642,600,1
adb83de95b,800,3/4/1963 00:00,Approved,FALSE,250,TRUE,3/17/2011 01:44,8,TRUE,8,231.76,800,8,231.76,84651,BettyTBurgess@gmail.com,324377862,1 year or more,3+ years,3+ years,Monthly,Mobile,None,Bills (General),2050,561,637,678,700,648,1
c2be9535f9,700,8/12/1992 00:00,Approved,TRUE,250,TRUE,3/17/2011 02:51,6,TRUE,13,77.39,500,6,77.39,84401,SusanMEddy@bing.com,124002971,1 year or more,1-2 years,6 months or less,Bi-weekly,Mobile,Work,Bills (Auto),1400,574,598,619,649,574,-1
ca19ee210a,800,9/24/1964 00:00,Approved,TRUE,595,TRUE,3/17/2011 08:13,8,TRUE,13,77.39,500,6,77.39,83440,LauraWGallegos@bing.com,314074269,1 year or more,7-12 months,6 months or less,Bi-weekly,Mobile,Work,Bills (General),2198,543,539,532,629,598,-1
596602edc6,600,8/5/1963 00:00,Approved,FALSE,0,FALSE,3/17/2011 09:36,5,TRUE,10,92.17,500,5,92.17,83201,JuneRJones@hotmail.com,124103799,1 year or more,3+ years,3+ years,Bi-weekly,Mobile,Work,Other,2200,765,526,566,661,606,1
09c978cb8f,700,1/24/1954 00:00,Approved,FALSE,900,FALSE,3/17/2011 09:42,6,TRUE,6,240.46,700,6,240.46,83245,SusanLMontoya@aol.com,324173642,1 year or more,3+ years,3+ years,Monthly,Mobile,None,Bills (Medical),2340,541,615,642,683,629,1
13138a81a1,800,9/13/1959 00:00,Approved,FALSE,920,TRUE,3/17/2011 10:45,6,TRUE,12,134.45,800,6,134.45,84065,EssieHBerlin@gmail.com,324377516,1 year or more,3+ years,3+ years,Semi-monthly,Work,Mobile,Other,6100,425,618,679,723,639,1
5439075aa3,800,3/23/1953 00:00,Approved,FALSE,200,TRUE,3/17/2011 10:56,8,TRUE,13,77.39,500,6,77.39,83815,GregoryMHowell@gmail.com,123271978,1 year or more,3+ years,3+ years,Bi-weekly,Mobile,Work,Other,1640,583,547,556,680,599,1
0e3bd4d42d,500,5/27/1979 00:00,Approved,TRUE,350,FALSE,3/17/2011 11:30,5,TRUE,10,94.7,500,5,94.7,57078,KyongAMcMahon@aol.com,91400046,1 year or more,1-2 years,7-12 months,Semi-monthly,Mobile,Work,Bills (Auto),1700,529,524,543,642,587,-1
1370c4a71e,800,1/5/1973 00:00,Approved,TRUE,0,TRUE,3/17/2011 17:27,5,TRUE,10,92.17,500,5,92.17,84601,ChristopherRSibley@yahoo.com,63192874,1 year or more,6 months or less,6 months or less,Bi-weekly,Mobile,Work,Bills (General),1150,538,533,545,624,566,-1
fac4f13374,700,5/9/1967 00:00,Approved,TRUE,595,TRUE,3/18/2011 08:53,8,TRUE,6,171.75,500,6,171.75,83404,JewellJPage@yahoo.com,123103729,1 year or more,3+ years,3+ years,Monthly,Home,None,Bills (General),1500,297,543,564,655,603,1
47ab15e7c8,500,5/10/1973 00:00,Approved,TRUE,400,TRUE,3/18/2011 10:05,5,TRUE,10,92.17,500,5,92.17,83709,ColeenAGonzalez@bing.com,123171955,1 year or more,1-2 years,6 months or less,Bi-weekly,Mobile,Home,Bills (General),1340,754,530,572,638,600,1
143d298c7c,800,5/1/1946 00:00,Approved,TRUE,1000,TRUE,3/18/2011 10:51,8,TRUE,17,105.88,800,8,105.88,84020,KathrynMMcCrae@yahoo.com,324079555,1 year or more,3+ years,3+ years,Bi-weekly,Home,Work,Bills (General),2600,544,581,640,659,635,1
7752f74e8c,300,10/23/1965 00:00,Approved,FALSE,1500,TRUE,3/18/2011 11:50,3,TRUE,3,170.81,300,3,170.81,84738,RaymondDWeatherford@bing.com,124001545,1 year or more,6 months or less,6 months or less,Monthly,Mobile,None,Other,3752,677,616,647,692,622,unknown
81ab69a1e5,300,7/17/1978 00:00,Approved,FALSE,399,FALSE,3/18/2011 15:15,8,TRUE,13,46.43,300,6,46.43,83236,AnnJGonzalez@yahoo.com,324173082,1 year or more,3+ years,3+ years,Bi-weekly,Mobile,Work,Other,920,765,501,513,640,557,1
b80dcfbe17,300,4/15/1958 00:00,Approved,TRUE,955,TRUE,3/18/2011 15:31,8,TRUE,13,46.43,300,6,46.43,84084,BarbaraDMorant@gmail.com,124000054,1 year or more,3+ years,7-12 months,Bi-weekly,Home,Mobile,Bills (General),2600,243,553,561,654,603,1
e6d036221e,800,11/12/1973 00:00,Approved,TRUE,500,FALSE,3/18/2011 22:52,8,TRUE,8,231.76,800,8,231.76,83338,FloraKPalmer@gmail.com,123103729,4-12 months,3+ years,3+ years,Monthly,Mobile,None,Bills (General),3800,405,604,651,668,635,-1
fbd6872845,800,12/18/1964 00:00,Approved,FALSE,605,TRUE,3/19/2011 12:24,8,TRUE,17,105.88,800,8,105.88,57225,MaiRBolton@bing.com,91400172,4-12 months,3+ years,3+ years,Bi-weekly,Mobile,None,Bills (Medical),5200,638,670,737,797,641,1
5f297dc29e,500,9/28/1968 00:00,Approved,TRUE,205,TRUE,3/19/2011 12:57,5,TRUE,10,94.7,500,5,94.7,84720,KizzyJLewis@hotmail.com,124301779,1 year or more,6 months or less,6 months or less,Semi-monthly,Mobile,Work,Bills (General),1200,538,560,569,675,579,-1
a849347b5d,800,10/4/1967 00:00,Approved,TRUE,825,TRUE,3/19/2011 15:25,5,TRUE,10,147.47,800,5,147.47,84074,BonitaDMahon@hotmail.com,324079555,1 year or more,6 months or less,7-12 months,Bi-weekly,Mobile,Work,Other,2800,595,543,508,645,580,1
f38fb5a368,500,7/1/1956 00:00,Approved,TRUE,300,TRUE,3/20/2011 12:21,5,TRUE,10,92.17,500,5,92.17,57719,MonicaGHaslam@gmail.com,91408734,1 year or more,3+ years,3+ years,Bi-weekly,Mobile,Work,Bills (Auto),2576,231,594,642,681,623,1
467243e969,600,10/17/1949 00:00,Approved,FALSE,820,TRUE,3/20/2011 12:56,6,TRUE,13,92.87,600,6,92.87,84084,LynnJMcElhannon@gmail.com,124302150,1 year or more,3+ years,3+ years,Bi-weekly,Mobile,None,Bills (Auto),3432,762,614,668,703,637,1
7a73f18e99,700,6/5/1940 00:00,Approved,FALSE,175,TRUE,3/21/2011 05:33,8,TRUE,8,202.79,700,8,202.79,84047,DesmondMNelson@hotmail.com,324079131,1 year or more,3+ years,3+ years,Monthly,Mobile,Work,Bills (General),1710,668,535,590,663,594,-1
e055a6d920,800,12/28/1976 00:00,Approved,FALSE,1839,TRUE,3/21/2011 08:42,8,TRUE,8,231.76,800,8,231.76,84404,JamesFBattista@aol.com,124002971,1 year or more,3+ years,3+ years,Monthly,Mobile,Work,Pay off loans / overdrawn acct,6000,735,586,563,680,619,1
f9891e0e6a,800,7/6/1979 00:00,Approved,TRUE,1200,TRUE,3/21/2011 10:03,3,TRUE,6,221.57,800,3,221.57,84047,WilliamCShinn@gmail.com,324079555,1 year or more,3+ years,3+ years,Semi-monthly,Mobile,None,Other,11000,572,595,639,659,635,-1
c19c04cf81,800,3/23/1970 00:00,Approved,FALSE,1200,FALSE,3/21/2011 14:03,8,TRUE,13,77.39,500,6,77.39,83646,OlgaNJeter@hotmail.com,123103716,1 year or more,3+ years,6 months or less,Bi-weekly,Mobile,None,Bills (Medical),3600,530,597,638,680,608,-1
2c02e1da11,500,9/28/1979 00:00,Approved,FALSE,500,TRUE,3/21/2011 14:05,5,TRUE,10,92.17,500,5,92.17,83241,ColleenJJohns@bing.com,103101437,1 year or more,3+ years,3+ years,Bi-weekly,Mobile,Work,Bills (Auto),1800,661,511,585,582,577,-1
43d6342983,800,3/16/1969 00:00,Approved,FALSE,600,TRUE,3/21/2011 17:13,8,TRUE,17,105.88,800,8,105.88,83338,JerryDNaron@hotmail.com,123271978,1 year or more,3+ years,3+ years,Bi-weekly,Mobile,Work,Bills (Home / Utilities),2180,515,551,558,680,610,1
